papel,segmento,cotacao,ffo_yield,dividend_yield,p_sobre_vp,valor_de_mercado,liquidez,qtd_de_imoveis,preco_do_m2,aluguel_por_m2,cap_rate,vacancia_media
CPTR11,Títulos e Val Mob,95.93,0.0909,0.17980000000000002,98.0,396959000.0,1865780.0,0.0,0.0,0.0,0.0,0.0
CPTS11,Títulos e Val Mob,86.5,0.012199999999999999,0.1276,95.0,2749210000.0,5962220.0,0.0,0.0,0.0,0.0,0.0
CRAA11,Títulos e Val Mob,103.22,0.0608,0.0579,102.0,51077000.0,147790.0,0.0,0.0,0.0,0.0,0.0
CRFF11,Títulos e Val Mob,79.99,0.09179999999999999,0.0944,89.0,55196300.0,43446.0,0.0,0.0,0.0,0.0,0.0
CTXT11,Lajes Corporativas,13.45,-0.1704,0.0,42.0,45839900.0,4047.0,1.0,96659.0,567.0,0.0059,0.9697
CVBI11,Títulos e Val Mob,91.91,0.135,0.1268,96.0,1011950000.0,2842500.0,0.0,0.0,0.0,0.0,0.0
CXAG11,Outros,88.18,0.1002,0.0987,76.0,184351000.0,110099.0,32.0,3207.89,35604.0,0.111,0.0
CXCE11B,Lajes Corporativas,42.0,0.11599999999999999,0.10800000000000001,64.0,71943900.0,29701.0,1.0,3426.48,43371.0,0.1266,0.0
CXCI11,Títulos e Val Mob,86.3,0.024,0.1081,89.0,177582000.0,175529.0,0.0,0.0,0.0,0.0,0.0
CXCO11,Lajes Corporativas,83.99,0.1073,0.1036,85.0,329619000.0,207522.0,10.0,3552.64,40182.0,0.1131,0.0
CXRI11,Títulos e Val Mob,79.01,0.0901,0.0877,87.0,124501000.0,85318.0,0.0,0.0,0.0,0.0,0.0
CXTL11,Logística,272.03,0.0361,0.601,66.0,14580000.0,18640.0,1.0,1955.37,31618.0,0.1617,0.0
DAMT11B,Híbrido,18.0,0.056799999999999996,0.0409,136.0,131496000.0,1643.0,1.0,2047.38,9681.0,0.0473,0.1375
DCRA11,Títulos e Val Mob,9.34,0.1466,0.15439999999999998,97.0,62941400.0,284926.0,0.0,0.0,0.0,0.0,0.0
DEVA11,Títulos e Val Mob,59.52,0.1137,0.1778,63.0,835953000.0,2169900.0,0.0,0.0,0.0,0.0,0.0
DMAC11,Residencial,13.0,-7.585,0.0,261.0,2029400.0,0.0,0.0,0.0,0.0,0.0,0.0
DOMC11,Híbrido,439.0,0.0018,0.0,443.0,1072830000.0,0.0,2.0,25671.9,15988.0,0.0062,0.3825
DOVL11B,Lajes Corporativas,1200.69,0.057,0.07139999999999999,100.0,79733000.0,1062.0,2.0,4559.52,61218.0,0.1343,0.295
DPRO11,Híbrido,100.0,0.0947,0.1038,103.0,37152200.0,3719.0,1.0,2831.23,21176.0,0.0748,0.0
DRIT11B,Lajes Corporativas,104.99,0.07490000000000001,0.0765,79.0,48639500.0,520.0,6.0,7917.86,89440.0,0.113,0.0779
